Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Event Type,Location,Dining Option,Customer ID,Customer Reference ID,Unit,Count
8/24/2019,11:08:29,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,fVbetsmVGrzkkB8iZ1Zpee5eV,CGTMHNHVkAC5FDePHzHBazMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,RKPQB4BXT5246JSAB7486RCC7R,,ea,1
8/24/2019,11:07:07,Eastern Time (US & Canada),Chicken,Wing Meal,1,Regular,,,$9.50 ,$0.00 ,$9.50 ,$1.14 ,lmwxpROrKKkbEhmuDGLowdleV,K3fqZ119Hy7fgEO6PWtdOvMF,,6 Wings and 2 side items,Payment,Authentic by Zee,,AZAEEY2HD538WRQDHETGQ656AW,,ea,1
8/24/2019,11:06:51,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,7pkzyM1WUdMvWXOsLgsjVn6eV,pzBj8lmGjQCowwQzQLcdpzMF,,,Payment,Authentic by Zee,,FBTXMMEDG10A4Y4727QGPBGBQC,,ea,1
8/23/2019,12:49:56,Eastern Time (US & Canada),Chicken,4 Item Warm Bar,1,Regular,,,$150.00 ,$0.00 ,$150.00 ,$18.00 ,jt07YwsxHu356tYb70N4je3eV,t608DjPhaliyhxHt7ivAmyMF,,"This Combination would include 2 chicken meats of any flavor, and 2 side items.",Payment,Authentic by Zee,,3JE1AFZEBD2C2SJ4H7JWC99XBG,,ea,1
8/23/2019,12:49:56,Eastern Time (US & Canada),Drinks,Refreshment Package,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$2.40 ,jt07YwsxHu356tYb70N4je3eV,t608DjPhaliyhxHt7ivAmyMF,,Drinks and snacks for any meeting. Serves 10-12 people.,Payment,Authentic by Zee,,3JE1AFZEBD2C2SJ4H7JWC99XBG,,ea,1
8/22/2019,12:00:49,Eastern Time (US & Canada),Chicken,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,dc7iKH8f7Wq4cTMc7N8enW4eV,69Qjqbirxd7sweh9XEUShuMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,RJCX7J897D7SEPSVA0W9BNXMBW,,ea,1
8/22/2019,11:23:06,Eastern Time (US & Canada),Chicken,Wing Meal,1,Regular,,,$9.50 ,$0.00 ,$9.50 ,$1.14 ,3NXPqb8LAXpgcCWGY9s7CNyeV,as9QoxVhvp8RSKAYxfRWCwMF,,6 Wings and 2 side items,Payment,Authentic by Zee,,MVHN15E2W92R2V53BJXQEX8694,,ea,1
8/22/2019,11:08:50,Eastern Time (US & Canada),None,Custom Amount,1,,,,$10.00 ,$0.00 ,$10.00 ,$0.50 ,9S0rxJepkjtwDr8NzXzZVn3eV,qrUCneRFhnInoDEdbBVAFzMF,,,Payment,Authentic by Zee,,DK1MQE8T5S3HAJ8YBCGRJ7CSJG,,ea,1
8/22/2019,11:08:28,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,dmMq1e31boDy4MvaomiN2iueV,X87Vv3eI2I7IdKp9IvGOQtMF,,,Payment,Authentic by Zee,,4H8BH8STMN070R93MKY08JGJYG,,ea,1
8/22/2019,11:07:41,Eastern Time (US & Canada),Chicken,Wing Meal,1,Regular,,,$9.50 ,$0.00 ,$9.50 ,$1.14 ,vZ5az4mYDakvztO9O33uyQxeV,e2JiaRFAa2T0dmm6Ro9QUzMF,,6 Wings and 2 side items,Payment,Authentic by Zee,,YQ2P9SAN4966CT6XA5JGFDF28W,,ea,1
8/20/2019,20:00:47,Eastern Time (US & Canada),Chicken,Grilled Chicken Salad,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$1.02 ,VamlZTwqzsSPMYb4eHyputweV,n3efczjaHZnpIjJiITUfHvMF,,,Payment,Authentic by Zee,,DK1MQE8T5S3HAJ8YBCGRJ7CSJG,,ea,1
8/20/2019,12:51:20,Eastern Time (US & Canada),Chicken,Grilled Chicken Salad,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$0.00 ,pAWGVlkebzyvFUbcawuypkreV,vPakqFNcwcibaPoZbZv3EuMF,,,Payment,Authentic by Zee,,1ZF13XEPN50ZTW3CC45HAF9RW0,,ea,1
8/20/2019,12:51:20,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.00 ,pAWGVlkebzyvFUbcawuypkreV,vPakqFNcwcibaPoZbZv3EuMF,,,Payment,Authentic by Zee,,1ZF13XEPN50ZTW3CC45HAF9RW0,,ea,1
8/20/2019,11:42:39,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.25 ,$0.00 ,$5.25 ,$0.00 ,JcKPCl2jrimaHInum5bLdr8eV,92RuQUqsm5lvXubGH6FIkzMF,,,Payment,Authentic by Zee,,VXVT548H4N542MH76NJJSGQ79M,,ea,1
8/18/2019,17:29:57,Eastern Time (US & Canada),None,Custom Amount,1,,,,$24.00 ,$0.00 ,$24.00 ,$0.00 ,JggZoCBWuusC1Nd5aS9F69geV,feCFRei82LRVLZhz2dotktMF,,,Payment,Authentic by Zee,,YKDP0MF49D290K8MS7M9086CBG,,ea,1
8/18/2019,14:18:43,Eastern Time (US & Canada),None,Custom Amount,1,,,,$30.00 ,$0.00 ,$30.00 ,$0.00 ,TJy3DU4EwNyWCg3Ou7FazVneV,U7YDAySXKM9V3fUVc0JmrxMF,,,Payment,Authentic by Zee,,DK1MQE8T5S3HAJ8YBCGRJ7CSJG,,ea,1
8/18/2019,13:05:42,Eastern Time (US & Canada),None,Custom Amount,1,,,,$40.00 ,$0.00 ,$40.00 ,$0.00 ,b77IVFlSDaJjK2QrPEOWIQfeV,ZvNEmIMRuAxYbbTg59mKqzMF,,,Payment,Authentic by Zee,,6PCQ8RN3DS69YHTEZ16BEQ996W,,ea,1
8/18/2019,12:30:39,Eastern Time (US & Canada),None,Custom Amount,1,,,,$22.00 ,$0.00 ,$22.00 ,$0.00 ,PJvbWC1B2aCwu5hD6o3SXkxeV,wRDMsBS0qcmPxEdxCFJivzMF,,,Payment,Authentic by Zee,,3XWFHX6S254TEGW6S39VEC5ANM,,ea,1
8/18/2019,11:34:56,Eastern Time (US & Canada),None,Custom Amount,1,,,,$30.00 ,$0.00 ,$30.00 ,$0.00 ,1w9toVFnRgjakW9VJlkF8LpeV,zcz875VhyVTavUdSZkMPKxMF,,,Payment,Authentic by Zee,,D2ZBWXGSM9446KF33HMAK5A9NM,,ea,1
8/17/2019,11:45:27,Eastern Time (US & Canada),Chicken,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,vxtEC4JiQRKt7Okaq7paBG0eV,L6yVUqexERkNFvTQQWcu8yMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,RJCX7J897D7SEPSVA0W9BNXMBW,,ea,1
8/17/2019,11:21:15,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,1MxgYvA34nRTH7Of1xb1uGzeV,jPgz9E1U4PRmvmMY2xEgUsMF,,,Payment,Authentic by Zee,,9927X2TWFH2BRZZ5TZT6GFB4VC,,ea,1
8/17/2019,11:15:53,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,vr6eZdkpjKtl6bkzaVG38yoeV,cEv9OC0zAeKJ23193vO6AvMF,,,Payment,Authentic by Zee,,45GZ6NBGGN5MAMACHF1F6BT9N4,,ea,1
8/17/2019,11:15:32,Eastern Time (US & Canada),Sides,Rice,2,Regular,,,$4.00 ,$0.00 ,$4.00 ,$0.48 ,RUSOcEIGp3xtmygoEzyPTwheV,5smFMPtE8eeNfzczgG4AbuMF,,Long grain White Jasmine Rice with Negro Black beans,Payment,Authentic by Zee,,MVHN15E2W92R2V53BJXQEX8694,,ea,2
8/17/2019,11:15:32,Eastern Time (US & Canada),None,Custom Amount,1,,,,$3.50 ,$0.00 ,$3.50 ,$0.18 ,RUSOcEIGp3xtmygoEzyPTwheV,5smFMPtE8eeNfzczgG4AbuMF,,,Payment,Authentic by Zee,,MVHN15E2W92R2V53BJXQEX8694,,ea,1
8/17/2019,11:14:29,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,FKmzHF9ll9hBkQ3y2YkWfkpeV,Y1t1s53YZeVp6K70tpQmQvMF,,,Payment,Authentic by Zee,,4H8BH8STMN070R93MKY08JGJYG,,ea,1
8/17/2019,11:14:00,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.72 ,D7ZWEyMQoabe5AIQ061upBqeV,SY01MjYOfzI9QWK0wEZtgxMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,RKPQB4BXT5246JSAB7486RCC7R,,ea,1
8/17/2019,11:13:12,Eastern Time (US & Canada),Chicken,Grilled Chicken Salad,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$1.02 ,d8tZneVHnmBDQt24SI3dRI9eV,VTnJGlL70pqgVEHReQMXswMF,,,Payment,Authentic by Zee,,DK1MQE8T5S3HAJ8YBCGRJ7CSJG,,ea,1
8/17/2019,11:12:37,Eastern Time (US & Canada),Chicken,Wing Meal,1,Regular,,,$9.50 ,$0.00 ,$9.50 ,$1.14 ,jXHuk9GnOpPRY97mhCKVXfseV,PmpDFU9bFtZzSuWC6H56XtMF,,6 Wings and 2 side items,Payment,Authentic by Zee,,F13TNZK76568CGJTEFP7EXAK0G,,ea,1
8/17/2019,11:11:28,Eastern Time (US & Canada),Chicken,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,how0Pd3QAI2nA4OF3viWHLjeV,7jAFWPr7WxN2gNQGK1dkIvMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,YQ2P9SAN4966CT6XA5JGFDF28W,,ea,1
8/17/2019,11:11:08,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,DDHPwLwiL7sOWFuF8XdnJseeV,1zePmexEMAUajBes1WIudwMF,,,Payment,Authentic by Zee,,8E204R5D1D1N6QSGYEKRW92WWR,,ea,1
8/17/2019,11:11:08,Eastern Time (US & Canada),Chicken,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,DDHPwLwiL7sOWFuF8XdnJseeV,1zePmexEMAUajBes1WIudwMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,8E204R5D1D1N6QSGYEKRW92WWR,,ea,1
8/17/2019,11:10:36,Eastern Time (US & Canada),Chicken,Wing Meal,1,Regular,,,$9.50 ,$0.00 ,$9.50 ,$1.14 ,x6t4fhwm1czG2K1Rnyf9WfzeV,YQ2zQPr2pJav49tIDYucKtMF,,6 Wings and 2 side items,Payment,Authentic by Zee,,9F793K97YH00WX4VQMYZ9T3F20,,ea,1
8/17/2019,11:09:18,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,Revme2kWFAnfc0Mjvb7TmlseV,F6XBbvV6g3Pf9ccXc83DvyMF,,,Payment,Authentic by Zee,,8H16HWYMW17H4NDMVV6S6EA75R,,ea,1
8/17/2019,11:08:21,Eastern Time (US & Canada),Chicken,Wing Meal,1,Regular,,,$9.50 ,$0.00 ,$9.50 ,$1.14 ,V8vLEu6AkFITpHG4W5Y6xn1eV,OMldzchNMXfMU2FlttPDpyMF,,6 Wings and 2 side items,Payment,Authentic by Zee,,E12FMFV4PD4REZADJ08RR205GR,,ea,1
8/15/2019,12:11:34,Eastern Time (US & Canada),Chicken,4 Item Warm Bar,1,Regular,,,$150.00 ,$0.00 ,$150.00 ,$18.00 ,BQIMOmVAhhrUqEAHLoPhjOxeV,4czyIceZvoiwCfEkP8H6FtMF,,"This Combination would include 2 chicken meats of any flavor, and 2 side items.",Payment,Authentic by Zee,,3JE1AFZEBD2C2SJ4H7JWC99XBG,,ea,1
8/15/2019,12:11:34,Eastern Time (US & Canada),Drinks,Refreshment Package,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$2.40 ,BQIMOmVAhhrUqEAHLoPhjOxeV,4czyIceZvoiwCfEkP8H6FtMF,,Drinks and snacks for any meeting. Serves 10-12 people.,Payment,Authentic by Zee,,3JE1AFZEBD2C2SJ4H7JWC99XBG,,ea,1
8/15/2019,11:54:57,Eastern Time (US & Canada),Chicken,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,JsKfCmh542HIXAcSKujS56veV,iLS94nNKpo4soo7b9cSzNuMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,7EMNPP4QSD354GR9HMYR1B2YJG,,ea,1
8/15/2019,11:19:25,Eastern Time (US & Canada),Chicken,Wing Meal,1,Regular,,,$9.50 ,$0.00 ,$9.50 ,$1.14 ,9YtCL7av8mmoBPhSTLAID11eV,ZaIv40JCWF9Q1aMB5tpJXtMF,,6 Wings and 2 side items,Payment,Authentic by Zee,,3D9S2PT3H92CMVRVVG3CRRC1VR,,ea,1
8/15/2019,11:10:10,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,5Wx6GHuzxUnKWSp2xmessq2eV,gkM2sOc2YJI4hRkJcSFGExMF,,,Payment,Authentic by Zee,,4H8BH8STMN070R93MKY08JGJYG,,ea,1
8/15/2019,11:06:14,Eastern Time (US & Canada),Chicken,Grilled Chicken Salad,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$1.02 ,p0AOzSXsbBX5PWX79Fpg1E6eV,mmoWMoICUeUM3gsMWNQnztMF,,,Payment,Authentic by Zee,,DK1MQE8T5S3HAJ8YBCGRJ7CSJG,,ea,1
8/15/2019,11:05:54,Eastern Time (US & Canada),Chicken,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,ftrwh2yEnAsd0LakEK9qPhheV,JoJ88zIIesGmvEnnUe8SGuMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,FWNXRDJK3D5P5DKVDEE97A7EHC,,ea,1
8/15/2019,11:05:01,Eastern Time (US & Canada),Chicken,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,9s7KkgVmliZuTz2iLuKpdn4eV,0oMRcjYVX60Oi8WzUqpKNtMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,HCXBDJ5A4X3JRV86RBG3W4W8H4,,ea,1
8/15/2019,11:04:34,Eastern Time (US & Canada),Chicken,Wing Meal,1,Regular,,,$9.50 ,$0.00 ,$9.50 ,$1.14 ,3ncveO9O4LOeMzgFbUy1gKAfV,n42tu1W3AOVvxClb8iVMkzMF,,6 Wings and 2 side items,Payment,Authentic by Zee,,VRBA3Z8W7S1BPM4VCGFW6RQCV8,,ea,1
8/15/2019,11:02:59,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,Pjqyw1edPGHVBsImmFy4zQ2eV,uQJfmFla3E6HRHHnwxuC6wMF,,,Payment,Authentic by Zee,,28ESB07A1N5WEZ28R0S2H6RHP4,,ea,1
8/15/2019,11:02:59,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.72 ,Pjqyw1edPGHVBsImmFy4zQ2eV,uQJfmFla3E6HRHHnwxuC6wMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,28ESB07A1N5WEZ28R0S2H6RHP4,,ea,1
8/15/2019,11:02:11,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.72 ,VwDI88jd7PUqxbnmbEpLjHgeV,ZGjCPdSbdRMLgP4IL59KOtMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,9F793K97YH00WX4VQMYZ9T3F20,,ea,1
8/13/2019,11:10:40,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,RuHGYTxZnGwPAHR1xWi7y8teV,IwkFfblvXdA4PvvLJoLJCtMF,,,Payment,Authentic by Zee,,MVHN15E2W92R2V53BJXQEX8694,,ea,1
8/13/2019,11:07:55,Eastern Time (US & Canada),Chicken,Grilled Chicken Salad,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$1.02 ,tyaWoeJQp9yHHvWK5u1SbngeV,MBuAv4taDSpWaCcRK67dovMF,,,Payment,Authentic by Zee,,DK1MQE8T5S3HAJ8YBCGRJ7CSJG,,ea,1
8/13/2019,11:06:10,Eastern Time (US & Canada),Chicken,Grilled Chicken Salad,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$1.02 ,9OWBNCsD77jJn8gFVKtExBieV,8zyUv9JwK9Eyt3lwnmiAouMF,,,Payment,Authentic by Zee,,4H8BH8STMN070R93MKY08JGJYG,,ea,1
8/13/2019,11:01:20,Eastern Time (US & Canada),Chicken,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,FgT6geSo8KFQjNvZQuvi2iheV,l9TDa4ymPq7TXrbmpG8cLzMF,,,Payment,Authentic by Zee,,FKS0ECJGFN5EWQDM9ZM2H3PG64,,ea,1
8/13/2019,11:01:01,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.75 ,$0.00 ,$5.75 ,$0.29 ,1WkZr6NuIuFAx79mBp4sy7qeV,4sbVWDD6t81GcjFeqmPxSvMF,,,Payment,Authentic by Zee,,FWNXRDJK3D5P5DKVDEE97A7EHC,,ea,1
8/10/2019,11:59:34,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,pKLmLgVZg7JOz26eeqzKc85eV,hUc72gVuEhIm6MKTnO5ODyMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,VXVT548H4N542MH76NJJSGQ79M,,ea,1
8/10/2019,11:17:54,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,Js8idDyZEzBPeJrbOb02ll3eV,kemqFuwWOmN7DX1pa0Ll0wMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,RJCX7J897D7SEPSVA0W9BNXMBW,,ea,1
8/10/2019,11:15:39,Eastern Time (US & Canada),None,Wings,1,Regular,,,$5.75 ,$0.00 ,$5.75 ,$0.69 ,DPHi7JT89CFMdqCyWhNlVB3eV,JPiSnSk3n6S5OuWbpYGL5zMF,,,Payment,Authentic by Zee,,F13TNZK76568CGJTEFP7EXAK0G,,ea,1
8/10/2019,11:11:41,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,rz5RwRVAR9lFopnom9NIUBleV,Nqpb7lm9Snp1ZuLnWhDBSzMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,9F793K97YH00WX4VQMYZ9T3F20,,ea,1
8/10/2019,11:10:45,Eastern Time (US & Canada),None,Steak FAJITA,1,Regular,,,$9.00 ,$0.00 ,$9.00 ,$1.08 ,r1KTpt8baYxg5K8VYGHHHQ0eV,FABBbcAEgNn8jGO0NVnaAvMF,,,Payment,Authentic by Zee,,E12FMFV4PD4REZADJ08RR205GR,,ea,1
8/8/2019,12:50:54,Eastern Time (US & Canada),Sides,Baked Mac,3,Whole Pan,,,$180.00 ,($90.87),$89.13 ,$10.70 ,3t9w3kiQ1pfwEUzz0UObAWteV,BV1OvqAKzpjlMMdlpsA4jyMF,,"Creamy Mac & Cheese mixed with ground beef, sauteed with onions and green and red bell peppers, seasoned to perfection an baked golden brown.",Payment,Authentic by Zee,,JFXJ2NB7G52674MVRY7YF7DZ3G,,ea,3
8/8/2019,12:50:54,Eastern Time (US & Canada),Chicken,Pan BBQ Chicken,1,Regular,,,$190.00 ,($95.92),$94.08 ,$11.28 ,3t9w3kiQ1pfwEUzz0UObAWteV,BV1OvqAKzpjlMMdlpsA4jyMF,,,Payment,Authentic by Zee,,JFXJ2NB7G52674MVRY7YF7DZ3G,,ea,1
8/8/2019,12:50:54,Eastern Time (US & Canada),Chicken,Pan BBQ Chicken,1,Regular,,,$190.00 ,($95.92),$94.08 ,$11.30 ,3t9w3kiQ1pfwEUzz0UObAWteV,BV1OvqAKzpjlMMdlpsA4jyMF,,,Payment,Authentic by Zee,,JFXJ2NB7G52674MVRY7YF7DZ3G,,ea,1
8/8/2019,12:50:54,Eastern Time (US & Canada),Chicken,Pan BBQ Chicken,1,Regular,,,$190.00 ,($95.93),$94.07 ,$11.28 ,3t9w3kiQ1pfwEUzz0UObAWteV,BV1OvqAKzpjlMMdlpsA4jyMF,,,Payment,Authentic by Zee,,JFXJ2NB7G52674MVRY7YF7DZ3G,,ea,1
8/8/2019,12:50:54,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Whole Pan,,,$200.00 ,($110.88),$89.12 ,$10.70 ,3t9w3kiQ1pfwEUzz0UObAWteV,BV1OvqAKzpjlMMdlpsA4jyMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,JFXJ2NB7G52674MVRY7YF7DZ3G,,ea,1
8/8/2019,12:50:54,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Whole Pan,,,$200.00 ,($110.87),$89.13 ,$10.70 ,3t9w3kiQ1pfwEUzz0UObAWteV,BV1OvqAKzpjlMMdlpsA4jyMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,JFXJ2NB7G52674MVRY7YF7DZ3G,,ea,1
8/8/2019,12:50:54,Eastern Time (US & Canada),Sides,CORNBREAD CASSEROLE,2,Whole Pan,,,$80.00 ,($40.39),$39.61 ,$4.75 ,3t9w3kiQ1pfwEUzz0UObAWteV,BV1OvqAKzpjlMMdlpsA4jyMF,,,Payment,Authentic by Zee,,JFXJ2NB7G52674MVRY7YF7DZ3G,,ea,2
8/8/2019,12:50:54,Eastern Time (US & Canada),Sides,Cabbage,1,Whole Pan,71,,$45.00 ,($22.72),$22.28 ,$2.67 ,3t9w3kiQ1pfwEUzz0UObAWteV,BV1OvqAKzpjlMMdlpsA4jyMF,,,Payment,Authentic by Zee,,JFXJ2NB7G52674MVRY7YF7DZ3G,,ea,1
8/8/2019,12:17:52,Eastern Time (US & Canada),Chicken,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,HraBrYE1W6Wrfp4oxW9dM6seV,lH2Tv9LaucIsXojQeuBUetMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,RJCX7J897D7SEPSVA0W9BNXMBW,,ea,1
8/8/2019,11:44:55,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.72 ,7T1vj1Jydf4fBWSh0Bnygm4eV,rTcNdcNwHKTruwZF89qzvwMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
8/8/2019,11:16:34,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.90 ,JwO2TlRcF3ciirMCBhHVHlheV,aHvkqOnsd8e6DfvRBDEL7yMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,1EF0JSFCX14XVAQ17TARTADCW4,,ea,1
8/8/2019,11:15:04,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.72 ,NU55IKpboBBMZ5ZjeyKD9b9eV,61ALzQd6rEbbbsVo8bg0XvMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,8E204R5D1D1N6QSGYEKRW92WWR,,ea,1
8/8/2019,11:13:24,Eastern Time (US & Canada),None,Wing Meal,1,Regular,,,$9.50 ,$0.00 ,$9.50 ,$1.14 ,xwOBIYgLj0ozNs4jiTolRZteV,DlncoF6CVP85yXvmeLQObsMF,,,Payment,Authentic by Zee,,3D9S2PT3H92CMVRVVG3CRRC1VR,,ea,1
8/8/2019,11:12:12,Eastern Time (US & Canada),None,Custom Amount,1,,,,$10.00 ,$0.00 ,$10.00 ,$0.50 ,jvziqvKFFE0kQifyEMLN74reV,u5q1AwsNKtKgLoAy9imf4vMF,,,Payment,Authentic by Zee,,4H8BH8STMN070R93MKY08JGJYG,,ea,1
8/8/2019,11:09:51,Eastern Time (US & Canada),None,Steak FAJITA,1,Regular,,,$9.00 ,$0.00 ,$9.00 ,$1.08 ,tesOREBnhwO2uWsJEqqZ3pyeV,BrGSi4YwfJOeXFFCsc2fkvMF,,,Payment,Authentic by Zee,,28ESB07A1N5WEZ28R0S2H6RHP4,,ea,1
8/6/2019,12:04:42,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.00 ,$0.00 ,$5.00 ,$0.25 ,NoPZ1qRtTORRLSQFEtJosizeV,5bUej22MNmK6B080OhqCXwMF,,,Payment,Authentic by Zee,,DY678CXZ355F4T8M8B9FQ83N14,,ea,1
8/6/2019,11:56:12,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.50 ,$0.00 ,$8.50 ,$0.42 ,XlDpllofy3RldkWZW8pStQzeV,4hjon7QrSUP95MpDq83dcvMF,,,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
8/6/2019,11:12:04,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.50 ,$0.00 ,$8.50 ,$0.42 ,7rZxGNTGEORgQcjgcqoLcdneV,JbUNlXZGIq9aTpPDuq1NDyMF,,,Payment,Authentic by Zee,,DK1MQE8T5S3HAJ8YBCGRJ7CSJG,,ea,1
